cluster,gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,UniProt.description,Surfaceome.Label,Surfaceome.Label.Source
TAM_INT,C5AR1,4.14E-180,0.441171224,0.704,0.283,6.83E-176,C5a anaphylatoxin chemotactic receptor 1,surface,pos. trainingset
TAM_INT,CD74,3.93E-178,0.60110088,0.772,0.335,6.48E-174,HLA class II histocompatibility antigen gamma chain,surface,machine learning
TAM_INT,RASGEF1B,7.28E-178,0.493561523,0.351,0.098,1.20E-173,Ras-GEF domain-containing family member 1B,,
TAM_INT,TPI1,1.54E-177,0.716529991,0.986,0.863,2.55E-173,Triosephosphate isomerase,,
TAM_INT,IFI30,3.06E-177,0.724219611,0.848,0.508,5.06E-173,Gamma-interferon-inducible lysosomal thiol reductase,,
TAM_INT,PTGR1,1.89E-176,1.323384648,0.877,0.562,3.12E-172,Prostaglandin reductase 1,,
TAM_INT,CTSA,9.79E-174,0.792651939,0.881,0.583,1.62E-169,Lysosomal protective protein,,
TAM_INT,PYCARD,1.29E-173,0.645103123,0.56,0.208,2.12E-169,Apoptosis-associated speck-like protein containing a CARD,,
TAM_INT,CSF1R,5.67E-173,0.580186334,0.537,0.197,9.36E-169,Macrophage colony-stimulating factor 1 receptor,surface,pos. trainingset
TAM_INT,CD63,5.73E-170,0.636301827,0.994,0.896,9.46E-166,CD63 antigen,surface,machine learning
TAM_INT,CD44,1.99E-169,0.473591672,0.415,0.134,3.28E-165,CD44 antigen,surface,pos. trainingset
TAM_INT,ALAS1,3.90E-169,0.810655026,0.736,0.379,6.43E-165,"5-aminolevulinate synthase, nonspecific, mitochondrial",,
TAM_INT,LIPA,9.55E-169,0.445616323,0.393,0.119,1.58E-164,Lysosomal acid lipase/cholesteryl ester hydrolase,,
TAM_INT,GGH,1.01E-168,0.615953915,0.946,0.68,1.66E-164,Gamma-glutamyl hydrolase,,
TAM_INT,CD36,3.27E-166,0.729942761,0.38,0.117,5.40E-162,Platelet glycoprotein 4,surface,machine learning
TAM_INT,CCL3,7.82E-165,1.541887464,0.443,0.152,1.29E-160,C-C motif chemokine 3,,
TAM_INT,MILR1,5.24E-164,0.330496903,0.592,0.225,8.64E-160,Allergin-1,surface,pos. trainingset
TAM_INT,ENSCAFG00000002336,4.71E-163,0.575408341,0.405,0.135,7.77E-159,NA,NA,NA
TAM_INT,HEXB,3.27E-160,0.710361999,0.822,0.505,5.40E-156,Beta-hexosaminidase subunit beta,,
TAM_INT,SCPEP1,3.80E-159,0.814622872,0.784,0.487,6.27E-155,Retinoid-inducible serine carboxypeptidase,,
TAM_INT,CAPG,4.75E-159,0.626241424,0.975,0.801,7.84E-155,Macrophage-capping protein,,
TAM_INT,GRN,8.26E-159,0.616087201,0.936,0.685,1.36E-154,Granulins,,
TAM_INT,LY96,1.93E-158,0.39714109,0.471,0.168,3.18E-154,Lymphocyte antigen 96,,
TAM_INT,RGS10,2.20E-158,0.771485604,0.773,0.415,3.63E-154,Regulator of G-protein signaling 10,,
TAM_INT,ANXA1,1.10E-156,0.95748011,0.969,0.777,1.81E-152,Annexin A1,,
TAM_INT,CTSC,3.38E-154,0.725033869,0.802,0.482,5.58E-150,Dipeptidyl peptidase 1,,
TAM_INT,TBC1D9,3.13E-153,0.527050088,0.504,0.195,5.17E-149,TBC1 domain family member 9,,
TAM_INT,PDK4,5.07E-153,0.787358129,0.317,0.091,8.37E-149,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 4, mitochondrial",,
TAM_INT,CYBB,8.84E-153,0.415662516,0.467,0.161,1.46E-148,Cytochrome b-245 heavy chain,surface,pos. trainingset
TAM_INT,CAMK1,9.23E-151,0.603207413,0.5,0.208,1.52E-146,Calcium/calmodulin-dependent protein kinase type 1,,
TAM_INT,MT2A,2.76E-150,2.451205373,0.799,0.517,4.56E-146,Metallothionein-2,,
TAM_INT,IL18BP,7.52E-150,0.348168776,0.543,0.206,1.24E-145,Interleukin-18-binding protein,,
TAM_INT,PFKP,1.71E-148,0.725762093,0.711,0.39,2.83E-144,"ATP-dependent 6-phosphofructokinase, platelet type",,
TAM_INT,PLXNC1,9.29E-148,0.479555984,0.571,0.227,1.53E-143,Plexin-C1,surface,machine learning
TAM_INT,SERPINB8,1.68E-147,0.698358424,0.525,0.225,2.77E-143,Serpin B8,,
TAM_INT,IL1A,2.41E-147,0.913309632,0.353,0.108,3.98E-143,Interleukin-1 alpha,,
TAM_INT,OAS2,4.60E-147,0.694084273,0.53,0.226,7.58E-143,2'-5'-oligoadenylate synthase 2,,
TAM_INT,CCR5,9.72E-147,0.39725456,0.439,0.15,1.60E-142,C-C chemokine receptor type 5,surface,machine learning
TAM_INT,VEGFA,2.81E-146,0.766780016,0.764,0.433,4.64E-142,Vascular endothelial growth factor A,,
TAM_INT,GLRX,4.01E-145,0.968627436,0.94,0.675,6.61E-141,Glutaredoxin-1,,
TAM_INT,MRC1,3.91E-144,0.898979583,0.462,0.171,6.46E-140,Macrophage mannose receptor 1,surface,pos. trainingset
TAM_INT,CLIC1,7.61E-144,0.62677658,0.981,0.796,1.26E-139,Chloride intracellular channel protein 1,,
TAM_INT,YBX3,8.77E-144,0.694001126,0.808,0.509,1.45E-139,Y-box-binding protein 3,,
TAM_INT,LGALS1,1.01E-143,0.715427988,0.982,0.867,1.66E-139,Galectin-1,,
TAM_INT,DLA-DRA,1.83E-143,0.491964211,0.905,0.508,3.02E-139,NA,NA,NA
TAM_INT,FNIP2,8.86E-143,0.711128393,0.328,0.104,1.46E-138,Folliculin-interacting protein 2,,
TAM_INT,TPD52,5.10E-140,0.476686163,0.492,0.2,8.41E-136,Tumor protein D52,,
TAM_INT,GLIPR1,3.70E-139,0.391989402,0.834,0.492,6.11E-135,Glioma pathogenesis-related protein 1,surface,machine learning
TAM_INT,ANO6,1.64E-138,0.62140422,0.602,0.308,2.71E-134,Anoctamin-6,surface,pos. trainingset
TAM_INT,MS4A7,1.71E-138,0.531541843,0.39,0.129,2.83E-134,Membrane-spanning 4-domains subfamily A member 7,,machine learning
TAM_INT,SLC30A1,6.01E-137,0.827521414,0.64,0.346,9.91E-133,Zinc transporter 1,surface,machine learning
TAM_INT,EMP1,2.77E-136,0.629739639,0.481,0.208,4.58E-132,Epithelial membrane protein 1,surface,machine learning
TAM_INT,SMPDL3A,1.24E-135,0.42939543,0.303,0.087,2.04E-131,Acid sphingomyelinase-like phosphodiesterase 3a,,
TAM_INT,TSPAN4,6.94E-135,0.603395233,0.569,0.276,1.15E-130,Tetraspanin-4,surface,machine learning
TAM_INT,PLEKHO1,2.56E-134,0.501391576,0.603,0.291,4.22E-130,Pleckstrin homology domain-containing family O member 1,,
TAM_INT,ENSCAFG00000000061,1.14E-133,0.629217471,0.879,0.649,1.88E-129,NA,NA,NA
TAM_INT,RGS1,1.86E-133,0.337991902,0.766,0.358,3.07E-129,Regulator of G-protein signaling 1,,
TAM_INT,DLA-DMA,5.01E-133,0.588503428,0.731,0.359,8.27E-129,NA,NA,NA
TAM_INT,DDX60,1.40E-132,0.559201086,0.362,0.119,2.31E-128,Probable ATP-dependent RNA helicase DDX60,,
TAM_INT,ENSCAFG00000014493,1.41E-132,0.342598065,0.436,0.155,2.33E-128,NA,NA,NA
TAM_INT,ZEB2,2.23E-132,0.717748272,0.751,0.478,3.67E-128,Zinc finger E-box-binding homeobox 2,,
TAM_INT,MAP3K8,5.34E-132,0.470078606,0.411,0.15,8.81E-128,Mitogen-activated protein kinase kinase kinase 8,,
TAM_INT,SNX8,4.22E-131,0.557252821,0.529,0.253,6.96E-127,Sorting nexin-8,,
TAM_INT,CTSD,5.85E-131,0.522437116,0.361,0.125,9.65E-127,Cathepsin D,,
TAM_INT,UNC93B1,1.24E-130,0.531348343,0.67,0.347,2.05E-126,Protein unc-93 homolog B1,surface,machine learning
TAM_INT,SNX2,1.32E-130,0.562385005,0.767,0.491,2.17E-126,Sorting nexin-2,,
TAM_INT,CD163,3.97E-130,0.553435768,0.292,0.085,6.55E-126,Scavenger receptor cysteine-rich type 1 protein M130,surface,pos. trainingset
TAM_INT,DRAM2,1.00E-129,0.635705072,0.649,0.356,1.66E-125,DNA damage-regulated autophagy modulator protein 2,nonsurface,neg. trainingset
TAM_INT,NFKBIA,1.16E-129,0.588464448,0.854,0.539,1.92E-125,NF-kappa-B inhibitor alpha,,
TAM_INT,LY86,1.15E-128,0.447585956,0.456,0.169,1.91E-124,Lymphocyte antigen 86,,
TAM_INT,NCKAP1L,1.10E-127,0.370464564,0.539,0.226,1.81E-123,Nck-associated protein 1-like,nonsurface,machine learning
TAM_INT,GABARAP,3.41E-127,0.427919618,0.991,0.918,5.63E-123,Gamma-aminobutyric acid receptor-associated protein,,
TAM_INT,EHD4,3.31E-126,0.463390808,0.486,0.207,5.46E-122,EH domain-containing protein 4,,
TAM_INT,ALOX5AP,7.43E-126,0.423928167,0.566,0.239,1.23E-121,Arachidonate 5-lipoxygenase-activating protein,nonsurface,neg. trainingset
TAM_INT,CXCL8,2.95E-125,0.341745713,0.76,0.419,4.87E-121,Interleukin-8,,
TAM_INT,GPI,1.35E-123,0.684043778,0.642,0.369,2.22E-119,Glucose-6-phosphate isomerase,,
TAM_INT,PEPD,2.07E-123,0.583283165,0.714,0.434,3.41E-119,Xaa-Pro dipeptidase,,
TAM_INT,CCDC88A,1.67E-122,0.674973991,0.803,0.533,2.75E-118,Girdin,,
TAM_INT,NDFIP1,2.32E-122,0.630275411,0.898,0.72,3.83E-118,NEDD4 family-interacting protein 1,nonsurface,neg. trainingset
TAM_INT,PDPN,9.09E-122,0.61779681,0.358,0.13,1.50E-117,Podoplanin,,machine learning
TAM_INT,COX17,2.00E-121,0.593044806,0.898,0.637,3.30E-117,Cytochrome c oxidase copper chaperone,,
TAM_INT,NAGLU,1.88E-120,0.484189899,0.546,0.265,3.11E-116,Alpha-N-acetylglucosaminidase,,
TAM_INT,SH3BGRL3,2.39E-119,0.477112729,0.986,0.915,3.94E-115,SH3 domain-binding glutamic acid-rich-like protein 3,,
TAM_INT,IRAK2,6.36E-117,0.457588776,0.433,0.17,1.05E-112,Interleukin-1 receptor-associated kinase-like 2,,
TAM_INT,ATP6V1F,7.29E-117,0.614798333,0.936,0.733,1.20E-112,V-type proton ATPase subunit F,,
TAM_INT,CTSK,2.07E-116,0.538328153,0.731,0.412,3.42E-112,Cathepsin K,,
TAM_INT,DPP7,2.33E-116,0.476397836,0.655,0.356,3.85E-112,Dipeptidyl peptidase 2,,
TAM_INT,NPAS1,3.13E-116,0.445470827,0.393,0.155,5.17E-112,Neuronal PAS domain-containing protein 1,,
TAM_INT,ATP6V0B,7.07E-116,0.495499174,0.727,0.456,1.17E-111,V-type proton ATPase 21 kDa proteolipid subunit,nonsurface,machine learning
TAM_INT,ITGA7,8.79E-116,0.322764083,0.265,0.08,1.45E-111,Integrin alpha-7,surface,machine learning
TAM_INT,CFL1,1.02E-115,0.519068334,0.987,0.938,1.68E-111,Cofilin-1,,
TAM_INT,AP1S2,1.48E-115,0.534380522,0.679,0.382,2.45E-111,AP-1 complex subunit sigma-2,,
TAM_INT,ENSCAFG00000023111,1.84E-115,0.952867905,0.964,0.879,3.03E-111,NA,NA,NA
TAM_INT,UGCG,9.55E-115,0.924053495,0.631,0.365,1.58E-110,Ceramide glucosyltransferase,nonsurface,neg. trainingset
TAM_INT,TNFSF13,2.32E-114,0.405252075,0.408,0.155,3.83E-110,Tumor necrosis factor ligand superfamily member 13,nonsurface,machine learning
TAM_INT,GPX1,3.66E-114,0.701995661,0.977,0.882,6.03E-110,Glutathione peroxidase 1,,
TAM_INT,ATP6V0E1,7.58E-114,0.375629469,0.987,0.921,1.25E-109,V-type proton ATPase subunit e 1,nonsurface,machine learning
TAM_INT,ENSCAFG00000023205,3.82E-112,0.587490639,0.777,0.514,6.30E-108,NA,NA,NA
TAM_INT,STAB1,6.45E-112,0.282922322,0.386,0.139,1.06E-107,Stabilin-1,surface,machine learning
TAM_INT,FBXO6,1.33E-111,0.589129499,0.758,0.499,2.20E-107,F-box only protein 6,,
TAM_INT,CCDC50,5.36E-110,0.531535797,0.638,0.349,8.85E-106,Coiled-coil domain-containing protein 50,,
TAM_INT,TNS1,1.64E-109,0.384970561,0.276,0.089,2.70E-105,Tensin-1,,
TAM_INT,GNG10,1.94E-109,0.588144594,0.846,0.609,3.20E-105,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-10,,
TAM_INT,MATK,4.75E-108,0.295319028,0.288,0.092,7.83E-104,Megakaryocyte-associated tyrosine-protein kinase,,
TAM_INT,ENSCAFG00000043577,3.37E-106,0.511887954,0.971,0.843,5.56E-102,NA,NA,NA
TAM_INT,CAPN2,3.30E-105,0.529111594,0.643,0.391,5.44E-101,Calpain-2 catalytic subunit,,
TAM_INT,DNASE2,6.09E-105,0.59691857,0.675,0.415,1.01E-100,Deoxyribonuclease-2-alpha,,
TAM_INT,CALML4,7.29E-105,0.454035165,0.562,0.292,1.20E-100,Calmodulin-like protein 4,,
TAM_INT,FCGRT,7.36E-104,0.526164308,0.774,0.498,1.21E-99,IgG receptor FcRn large subunit p51,surface,pos. trainingset
TAM_INT,AHNAK,1.85E-103,0.640835379,0.587,0.324,3.05E-99,Neuroblast differentiation-associated protein AHNAK,,
TAM_INT,CXCL16,2.71E-103,0.397222988,0.427,0.179,4.47E-99,C-X-C motif chemokine 16,surface,pos. trainingset
TAM_INT,LMNA,1.15E-102,0.796210051,0.925,0.709,1.90E-98,Prelamin-A/C,,
TAM_INT,ACSL4,1.30E-102,0.318265534,0.464,0.208,2.14E-98,Long-chain-fatty-acid--CoA ligase 4,nonsurface,neg. trainingset
TAM_INT,NDUFS8,2.25E-102,0.500798417,0.92,0.718,3.71E-98,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial",,
TAM_INT,MGST3,4.24E-101,0.618517995,0.91,0.708,7.00E-97,Microsomal glutathione S-transferase 3,nonsurface,neg. trainingset
TAM_INT,HNMT,3.65E-100,0.431734278,0.475,0.223,6.02E-96,Histamine N-methyltransferase,,
TAM_INT,LAMTOR4,1.79E-99,0.394121956,0.943,0.794,2.95E-95,Ragulator complex protein LAMTOR4,,
TAM_INT,KCNN4,2.43E-99,0.409717629,0.417,0.178,4.00E-95,Intermediate conductance calcium-activated potassium channel protein 4,nonsurface,machine learning
TAM_INT,ANXA5,4.34E-99,0.514124331,0.707,0.471,7.15E-95,Annexin A5,,
TAM_INT,PACC1,6.43E-98,0.377823413,0.381,0.162,1.06E-93,NA,NA,NA
TAM_INT,ATP6AP2,1.56E-97,0.49839543,0.817,0.558,2.57E-93,Renin receptor,,machine learning
TAM_INT,SERPINB1,2.72E-97,0.532527744,0.831,0.614,4.49E-93,Leukocyte elastase inhibitor,,
TAM_INT,NINJ1,5.92E-97,0.501862345,0.782,0.545,9.77E-93,Ninjurin-1,,machine learning
TAM_INT,ICAM1,2.98E-96,0.470230065,0.564,0.288,4.92E-92,Intercellular adhesion molecule 1,surface,machine learning
TAM_INT,GBA,3.98E-96,0.43361774,0.486,0.244,6.56E-92,Glucosylceramidase,,
TAM_INT,GUSB,1.32E-95,0.469411715,0.83,0.587,2.18E-91,Beta-glucuronidase,,
TAM_INT,LYN,4.04E-95,0.311437273,0.557,0.288,6.67E-91,Tyrosine-protein kinase Lyn,,
TAM_INT,DLA-DQA1,6.28E-95,0.273619605,0.648,0.31,1.04E-90,NA,NA,NA
TAM_INT,IQGAP1,1.02E-94,0.482264611,0.896,0.7,1.68E-90,Ras GTPase-activating-like protein IQGAP1,,
TAM_INT,GADD45A,1.39E-94,0.316617511,0.788,0.516,2.29E-90,Growth arrest and DNA damage-inducible protein GADD45 alpha,,
TAM_INT,NAA16,2.13E-94,0.693356422,0.755,0.528,3.51E-90,"N-alpha-acetyltransferase 16, NatA auxiliary subunit",,
TAM_INT,RGS2,2.24E-94,0.3349114,0.726,0.42,3.69E-90,Regulator of G-protein signaling 2,,
TAM_INT,UBXN1,6.54E-94,0.405637044,0.79,0.536,1.08E-89,UBX domain-containing protein 1,,
TAM_INT,AP2A2,2.21E-93,0.497703635,0.585,0.342,3.65E-89,AP-2 complex subunit alpha-2,,
TAM_INT,M6PR,5.35E-93,0.420264366,0.462,0.228,8.82E-89,Cation-dependent mannose-6-phosphate receptor,surface,machine learning
TAM_INT,TSPO,1.61E-92,0.521367284,0.933,0.716,2.66E-88,Translocator protein,nonsurface,neg. trainingset
TAM_INT,TSPO,1.61E-92,0.521367284,0.933,0.716,2.66E-88,Putative peripheral benzodiazepine receptor-related protein,,
TAM_INT,FADS1,2.09E-92,0.717628217,0.432,0.214,3.44E-88,Fatty acid desaturase 1,nonsurface,machine learning
TAM_INT,TFEC,2.45E-92,0.306948871,0.325,0.122,4.04E-88,Transcription factor EC,,
TAM_INT,ENSCAFG00000000842,3.93E-92,0.414350822,0.895,0.687,6.49E-88,NA,NA,NA
TAM_INT,LCP1,7.46E-92,0.397046029,0.99,0.638,1.23E-87,Plastin-2,,
TAM_INT,ENSCAFG00000042554,6.24E-91,0.416964032,0.992,0.96,1.03E-86,NA,NA,NA
TAM_INT,ENSCAFG00000005768,1.30E-90,0.500655874,0.602,0.324,2.15E-86,NA,NA,NA
TAM_INT,LY9,1.56E-90,0.251734706,0.292,0.102,2.57E-86,T-lymphocyte surface antigen Ly-9,surface,machine learning
TAM_INT,ENSCAFG00000031478,3.69E-90,0.376737817,0.73,0.473,6.09E-86,NA,NA,NA
TAM_INT,GNPDA1,5.18E-89,0.378349601,0.475,0.24,8.54E-85,Glucosamine-6-phosphate isomerase 1,,
TAM_INT,PLA2G7,5.66E-89,0.348695545,0.792,0.567,9.35E-85,Platelet-activating factor acetylhydrolase,,
TAM_INT,SCARB2,1.01E-88,0.30178578,0.722,0.448,1.67E-84,Lysosome membrane protein 2,surface,machine learning
TAM_INT,ARL4C,1.88E-88,0.582122569,0.754,0.497,3.10E-84,ADP-ribosylation factor-like protein 4C,,
TAM_INT,ITGA6,3.94E-88,0.350869432,0.37,0.158,6.50E-84,Integrin alpha-6,surface,pos. trainingset
TAM_INT,ARHGAP10,4.76E-88,0.344300127,0.379,0.169,7.86E-84,Rho GTPase-activating protein 10,,
TAM_INT,CUX1,5.65E-88,0.431747676,0.612,0.367,9.32E-84,Protein CASP,nonsurface,machine learning
TAM_INT,CUX1,5.65E-88,0.431747676,0.612,0.367,9.32E-84,Homeobox protein cut-like 1,,
TAM_INT,ATP6V1B2,3.00E-87,0.39510863,0.532,0.283,4.94E-83,"V-type proton ATPase subunit B, brain isoform",,
TAM_INT,FERMT3,4.50E-87,0.299894048,0.555,0.267,7.43E-83,Fermitin family homolog 3,,
TAM_INT,ENSCAFG00000017708,6.17E-87,0.39959604,0.705,0.451,1.02E-82,NA,NA,NA
TAM_INT,MTPN,2.21E-86,0.480633811,0.676,0.443,3.65E-82,Myotrophin,,
TAM_INT,WSB1,3.89E-86,0.450004302,0.442,0.216,6.41E-82,WD repeat and SOCS box-containing protein 1,,
TAM_INT,RAB13,5.12E-86,0.522680821,0.866,0.6,8.45E-82,Ras-related protein Rab-13,,
TAM_INT,GRB2,6.31E-86,0.354987765,0.846,0.622,1.04E-81,Growth factor receptor-bound protein 2,,
TAM_INT,C6H7orf50,5.90E-85,0.805966364,0.715,0.461,9.73E-81,NA,NA,NA
TAM_INT,ERO1A,4.23E-84,0.587895619,0.386,0.184,6.99E-80,NA,NA,NA
TAM_INT,NAA10,5.34E-84,0.441246703,0.85,0.624,8.80E-80,N-alpha-acetyltransferase 10,,
TAM_INT,PCBD1,5.54E-84,0.439714455,0.692,0.443,9.14E-80,Pterin-4-alpha-carbinolamine dehydratase,,
TAM_INT,DHDH,2.64E-83,0.58654536,0.329,0.142,4.35E-79,"Trans-1,2-dihydrobenzene-1,2-diol dehydrogenase",,
TAM_INT,PTPRE,3.34E-83,0.268360395,0.554,0.285,5.50E-79,Receptor-type tyrosine-protein phosphatase epsilon,,machine learning
TAM_INT,MPEG1,3.74E-83,0.303996322,0.265,0.093,6.17E-79,Macrophage-expressed gene 1 protein,surface,machine learning
TAM_INT,CANX,3.38E-82,0.482259306,0.852,0.632,5.57E-78,Calnexin,nonsurface,neg. trainingset
TAM_INT,RBP4,4.28E-82,0.496607341,0.488,0.252,7.07E-78,Retinol-binding protein 4,,
TAM_INT,ENSCAFG00000041140,4.45E-82,0.336196804,0.495,0.268,7.33E-78,NA,NA,NA
TAM_INT,CYBA,5.12E-82,0.408496146,0.985,0.875,8.44E-78,Cytochrome b-245 light chain,nonsurface,machine learning
TAM_INT,TRIM14,2.51E-81,0.323643845,0.371,0.166,4.14E-77,Tripartite motif-containing protein 14,,
TAM_INT,S100A5,2.78E-81,0.630223414,0.881,0.646,4.59E-77,Protein S100-A5,,
TAM_INT,RTN3,1.17E-80,0.348794923,0.836,0.601,1.94E-76,Reticulon-3,,
TAM_INT,PRKAR2B,2.23E-79,0.332310509,0.39,0.176,3.67E-75,cAMP-dependent protein kinase type II-beta regulatory subunit,,
TAM_INT,GNB1,3.61E-79,0.330138699,0.724,0.496,5.96E-75,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1,,
TAM_INT,PIR,1.83E-78,0.46076189,0.4,0.192,3.02E-74,Pirin,,
TAM_INT,SLC6A6,2.69E-78,0.368914228,0.583,0.344,4.44E-74,Sodium- and chloride-dependent taurine transporter,surface,pos. trainingset
TAM_INT,MARCHF1,3.46E-78,0.261666113,0.334,0.136,5.72E-74,NA,NA,NA
TAM_INT,BAZ2B,5.82E-78,0.366805489,0.512,0.281,9.60E-74,Bromodomain adjacent to zinc finger domain protein 2B,,
TAM_INT,SLC43A3,9.34E-78,0.418380297,0.426,0.218,1.54E-73,Solute carrier family 43 member 3,surface,machine learning
TAM_INT,C1QA,1.04E-77,0.457268634,0.342,0.142,1.71E-73,Complement C1q subcomponent subunit A,,
TAM_INT,MBOAT1,5.26E-77,0.30504307,0.43,0.202,8.68E-73,Lysophospholipid acyltransferase 1,nonsurface,machine learning
TAM_INT,CD109,7.64E-77,0.371803972,0.425,0.213,1.26E-72,CD109 antigen,surface,GPI (UniProt)
TAM_INT,SRXN1,9.35E-77,0.401121962,0.416,0.215,1.54E-72,Sulfiredoxin-1,,
TAM_INT,ADAM9,1.01E-76,0.395041537,0.397,0.197,1.67E-72,Disintegrin and metalloproteinase domain-containing protein 9,surface,pos. trainingset
TAM_INT,EMD,1.72E-76,0.399265463,0.626,0.4,2.83E-72,Emerin,nonsurface,neg. trainingset
TAM_INT,PPT1,1.73E-76,0.428380627,0.784,0.571,2.85E-72,Palmitoyl-protein thioesterase 1,,
TAM_INT,FAM162A,2.62E-76,0.665149161,0.759,0.521,4.33E-72,Protein FAM162A,,machine learning
TAM_INT,APOC1,3.37E-76,0.758091698,0.397,0.186,5.55E-72,Apolipoprotein C-I,,
TAM_INT,CAST,1.07E-75,0.322127943,0.811,0.584,1.77E-71,Calpastatin,,
TAM_INT,ENSCAFG00000045013,1.41E-74,0.286102185,0.939,0.815,2.33E-70,NA,NA,NA
TAM_INT,LAMTOR2,2.50E-74,0.44240228,0.91,0.745,4.13E-70,Ragulator complex protein LAMTOR2,,
TAM_INT,ALDOC,2.81E-74,0.359538761,0.353,0.162,4.64E-70,Fructose-bisphosphate aldolase C,,
TAM_INT,RIPK2,4.34E-74,0.327133322,0.345,0.153,7.16E-70,Receptor-interacting serine/threonine-protein kinase 2,,
TAM_INT,SNX6,1.79E-73,0.472375578,0.742,0.552,2.96E-69,Sorting nexin-6,,
TAM_INT,NENF,1.06E-72,0.445642774,0.722,0.523,1.76E-68,Neudesin,,
TAM_INT,GAPDH,1.11E-72,0.405925771,0.969,0.862,1.84E-68,Glyceraldehyde-3-phosphate dehydrogenase,,
TAM_INT,HPRT1,1.71E-72,0.302051473,0.743,0.518,2.82E-68,Hypoxanthine-guanine phosphoribosyltransferase,,
TAM_INT,VMA21,2.65E-72,0.454731501,0.658,0.446,4.37E-68,Vacuolar ATPase assembly integral membrane protein VMA21,nonsurface,neg. trainingset
TAM_INT,CHMP2A,3.71E-72,0.345545723,0.825,0.631,6.12E-68,Charged multivesicular body protein 2a,,
TAM_INT,FXYD5,6.32E-72,0.41712904,0.639,0.408,1.04E-67,FXYD domain-containing ion transport regulator 5,nonsurface,machine learning
TAM_INT,ARPC3,1.00E-71,0.295761972,0.953,0.847,1.65E-67,Actin-related protein 2/3 complex subunit 3,,
TAM_INT,DHRS3,1.05E-71,0.290780386,0.254,0.096,1.74E-67,Short-chain dehydrogenase/reductase 3,nonsurface,machine learning
TAM_INT,MT1E,2.27E-71,2.498970625,0.453,0.257,3.75E-67,Metallothionein-1E,,
TAM_INT,LRRFIP1,3.96E-71,0.34853145,0.87,0.643,6.54E-67,Leucine-rich repeat flightless-interacting protein 1,,
TAM_INT,GLUL,1.47E-70,0.460044441,0.775,0.544,2.43E-66,Glutamine synthetase,,
TAM_INT,AHR,1.64E-70,0.320161819,0.37,0.172,2.71E-66,Aryl hydrocarbon receptor,,
TAM_INT,PHF10,1.16E-69,0.353705326,0.468,0.26,1.92E-65,PHD finger protein 10,,
TAM_INT,ICAM2,5.93E-69,0.300818411,0.453,0.228,9.78E-65,Intercellular adhesion molecule 2,surface,machine learning
TAM_INT,CLIC4,6.30E-69,0.414856974,0.322,0.149,1.04E-64,Chloride intracellular channel protein 4,,
TAM_INT,CNPY3,7.64E-69,0.402509864,0.717,0.506,1.26E-64,Protein canopy homolog 3,,
TAM_INT,MSN,1.10E-68,0.420741216,0.879,0.718,1.82E-64,Moesin,,
TAM_INT,ATP6V1H,2.86E-68,0.295313507,0.635,0.415,4.72E-64,V-type proton ATPase subunit H,,
TAM_INT,CHI3L1,9.02E-68,0.723944397,0.319,0.139,1.49E-63,Chitinase-3-like protein 1,,
TAM_INT,ENSCAFG00000032363,1.51E-67,0.455663431,0.591,0.376,2.49E-63,NA,NA,NA
TAM_INT,KMT2E,2.40E-67,0.31397618,0.833,0.623,3.96E-63,Histone-lysine N-methyltransferase 2E,,
TAM_INT,ENSCAFG00000019401,3.86E-67,0.322298866,0.757,0.53,6.37E-63,NA,NA,NA
TAM_INT,TMED5,4.39E-67,0.368929806,0.623,0.405,7.25E-63,Transmembrane emp24 domain-containing protein 5,nonsurface,neg. trainingset
TAM_INT,GADD45G,4.68E-67,0.607196881,0.592,0.378,7.73E-63,Growth arrest and DNA damage-inducible protein GADD45 gamma,,
TAM_INT,SPCS3,6.02E-67,0.444817767,0.795,0.606,9.93E-63,Signal peptidase complex subunit 3,nonsurface,machine learning
TAM_INT,SULT1C4,2.53E-66,0.331368357,0.417,0.216,4.17E-62,Sulfotransferase 1C4,,
TAM_INT,DBI,3.53E-66,0.419112616,0.941,0.835,5.82E-62,Acyl-CoA-binding protein,,
TAM_INT,UBAC1,7.58E-66,0.538482629,0.592,0.403,1.25E-61,Ubiquitin-associated domain-containing protein 1,,
TAM_INT,GDE1,1.07E-65,0.423417297,0.484,0.288,1.77E-61,Glycerophosphodiester phosphodiesterase 1,nonsurface,machine learning
TAM_INT,SCG3,2.42E-65,0.408075981,0.363,0.18,3.99E-61,Secretogranin-3,,
TAM_INT,TMEM179B,3.50E-65,0.337599388,0.657,0.445,5.78E-61,Transmembrane protein 179B,surface,machine learning
TAM_INT,P4HA1,4.91E-65,0.360317624,0.74,0.484,8.11E-61,Prolyl 4-hydroxylase subunit alpha-1,,
TAM_INT,NFKBIZ,1.09E-64,0.393675208,0.471,0.262,1.81E-60,NF-kappa-B inhibitor zeta,,
TAM_INT,RAB7A,1.19E-64,0.350769297,0.786,0.585,1.97E-60,Ras-related protein Rab-7a,,
TAM_INT,STOM,1.67E-64,0.487261773,0.436,0.246,2.76E-60,Erythrocyte band 7 integral membrane protein,,
